kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
workforce,3,program,2,federal,6,home,5,3,5,care,2,coronavirus,16,economy,9,safe,10,coronavirus,16
prosperity,3,retired,2,protect,5,hope,4,administration,5,efforts,2,provide,15,ask,8,support,10,provide,15
22,3,cancer,2,thank,5,new,4,protect,4,announcement,2,safety,15,fund,8,help,10,safety,15
forward,3,joined,2,ensure,5,workers,4,plan,4,cases,2,thank,15,legislature,8,plan,9,thank,15
economy,3,outdoors,2,@mepublichealth,5,44,4,full,4,safe,2,continue,14,states,8,pandemic,9,continue,14
hope,3,hope,2,possible,5,may,4,behalf,4,limit,2,million,14,forward,8,3,9,million,14
equipment,3,presented,2,tonight,5,order,4,funding,4,plan,2,safe,14,year,8,new,8,safe,14
fellow,3,honor,2,forward,5,president,4,believe,4,support,2,federal,13,hope,7,provide,8,federal,13
setting,3,maines,2,15,5,cloth,4,new,4,todays,2,service,13,provide,7,stay,8,service,13
governor,3,signed,2,work,5,difficult,4,44,4,taking,2,families,12,take,7,capacity,8,families,12
join,3,earlier,1,22,5,normal,4,counties,4,visit,2,announced,12,taking,7,44,8,announced,12
remain,3,step,1,take,5,public,4,economic,4,safely,2,hope,12,proud,7,spread,8,hope,12
states,3,temperament,1,help,5,protecting,4,rural,4,another,2,full,12,2,7,announced,7,full,12
12,3,life,1,measures,4,3,4,public,4,increasing,1,pandemic,12,emergency,6,administration,7,pandemic,12
change,3,data,1,fishing,4,compassion,3,businesses,4,devastating,1,stay,12,protect,6,federal,7,stay,12
honor,3,justice,1,novel,4,hopeful,3,federal,4,collective,1,proud,12,ensure,6,face,7,proud,12
king,3,17,1,provide,4,assistance,3,virus,4,close,1,22,11,15,6,full,7,22,11
higher,3,supplemental,1,congressional,4,ensure,3,restart,4,instances,1,forward,11,legislation,6,difficult,6,forward,11
help,3,directed,1,actions,4,critical,3,transmission,3,establish,1,meet,11,federal,6,precautions,6,meet,11
deaths,3,class,1,watch,4,coronavirus,3,allowing,3,towards,1,children,11,program,6,partnership,6,children,11
families,3,closed,1,relief,4,relief,3,reopening,3,nearly,1,may,11,workforce,6,workers,6,may,11
meet,3,impartial,1,2019,4,pandemic,3,limits,3,represent,1,taking,11,meet,6,grateful,6,taking,11
important,3,incredible,1,states,4,responders,3,providers,3,approved,1,public,11,working,6,love,6,public,11
care,3,talented,1,response,4,plan,3,gratitude,3,allowing,1,3,11,steps,6,president,6,3,11
needs,3,workforce,1,33,4,support,3,private,3,counties,1,administration,11,tax,6,safely,6,administration,11
next,3,programs,1,working,4,wear,3,precautionsview,3,transmission,1,mitigate,10,tonight,6,home,6,mitigate,10
body,3,senate,1,safety,4,allow,3,grateful,3,steps,1,capacity,10,children,6,reopening,5,capacity,10
country,3,morales,1,prepare,4,part,3,pandemic,3,wash,1,workers,10,act,6,reopen,5,workers,10
karina,2,entrepreneurs,1,system,4,family,3,service,3,awards,1,ensure,10,mitigate,6,hope,5,ensure,10
enact,2,give,1,impact,4,children,3,ratings,3,hope,1,respond,10,times,5,counties,5,respond,10
designed,2,20,1,safe,3,spread,3,system,3,grant,1,44,10,12,5,economic,5,44,10
life,2,extreme,1,inland,3,proud,3,congressional,3,healthy,1,system,9,response,5,memorial,5,system,9
full,2,plenty,1,stay,3,request,3,expand,3,strictly,1,home,9,prepare,5,allow,5,home,9
pumps,2,breathing,1,pandemic,3,healthy,3,efforts,3,forward,1,take,9,honor,5,believe,5,take,9
students,2,grade,1,economic,3,watch,3,added,3,loomed,1,plan,9,announced,5,children,5,plan,9
capital,2,afterwards,1,211,3,welcome,3,matter,3,continues,1,economic,9,fellow,5,restart,5,economic,9
marketplace,2,crews,1,citizens,3,covid19,3,stay,2,restaurants,1,legislature,9,full,5,meet,5,legislature,9
improve,2,impacts,1,virus,3,grateful,3,campgrounds,2,tourism,1,welcome,9,@mepublichealth,5,efforts,5,welcome,9
sharing,2,catherine,1,available,3,full,3,forward,2,force,1,times,9,relief,5,proud,5,times,9
best,2,slugger,1,meet,3,easter,3,frontline,2,industry,1,grateful,9,funds,5,welcome,5,grateful,9
offers,2,bill,1,administration,3,another,2,services,2,prevention,1,year,9,watch,5,gratitude,4,year,9
heat,2,ask,1,full,3,disaster,2,halfstaff,2,monitor,1,ask,9,important,5,restarting,4,ask,9
spring,2,england,1,industry,3,additional,2,challenge,2,seeing,1,difficult,8,system,5,gradually,4,difficult,8
review,2,@oakhurstdairy,1,government,3,8,2,workers,2,entering,1,program,8,safety,5,normal,4,program,8
create,2,91yearold,1,2020,3,frontline,2,idexx,2,kills,1,relief,8,needs,5,order,4,relief,8
skills,2,confirmed,1,residents,3,gradual,2,stand,2,sickens,1,another,8,possible,5,rural,4,another,8
lost,2,connors,1,order,3,thank,2,lincoln,2,areas,1,working,8,announce,4,protecting,4,working,8
opportunity,2,experience,1,outbreak,3,gradually,2,tracing,2,face,1,congressional,8,great,4,different,4,congressional,8
funds,2,jeffrey,1,proposal,3,responsibility,2,weeks,2,hands,1,needs,8,impact,4,another,4,needs,8
@sentroyjackson,2,meeting,1,continues,3,medical,2,congress,2,lack,1,possible,8,address,4,congressional,4,possible,8
recommit,2,side,1,cases,3,business,2,access,2,million,1,life,8,boost,4,taking,4,life,8
research,2,roads,1,challenges,3,child,2,delegation,2,education,1,step,8,jobs,4,remain,4,step,8
announced,2,schools,1,times,3,kindness,2,students,2,announce,1,expand,8,fishing,4,funding,4,expand,8
without,2,proposal,1,risk,3,systems,2,help,2,quarantine,1,watch,8,novel,4,matter,4,watch,8
utilities,2,sharp,1,legislature,3,declaration,2,expanded,2,cumberland,1,emergency,8,measures,4,todays,4,emergency,8
fighting,2,legislature,1,workers,3,anyone,2,community,2,product,1,fund,8,mainers,4,step,4,fund,8
washington,2,supreme,1,announced,3,weeks,2,following,2,possible,1,president,8,making,4,times,4,president,8
working,2,defend,1,critical,3,actions,2,gyms,2,stabilization,1,important,8,joined,4,ensure,4,important,8
work,2,superior,1,cdc,3,hard,2,contact,2,dining,1,order,7,responders,4,wear,4,order,7
learn,2,central,1,action,3,earth,2,restaurants,2,demonstrate,1,responders,7,proposal,4,anyone,4,responders,7
desperately,2,courage,1,children,3,cdc,2,different,2,positive,1,fellow,7,law,4,weeks,4,fellow,7
institute,2,demonstrate,1,funds,3,times,2,still,2,allow,1,face,7,congressional,4,frontline,4,face,7
solution,2,fallen,1,deadline,3,coverings,2,prioritization,2,announced,1,without,7,without,4,allowing,4,without,7
vision,2,enhances,1,grateful,3,services,2,nail,2,coverings,1,steps,7,students,4,life,4,steps,7
child,2,contributions,1,delegation,2,crisis,2,express,2,economic,1,remain,7,welcome,4,transmission,4,remain,7
good,2,tribute,1,package,2,states,2,expansion,2,whenever,1,critical,7,house,4,behalf,4,critical,7
funding,2,horton,1,preparing,2,courage,2,@repgolden,2,high,1,love,7,33,4,visitors,4,love,7
name,2,andrew,1,reduce,2,major,2,credit,2,municipalities,1,efforts,7,skills,4,part,4,efforts,7
education,2,hjelm,1,transportation,2,light,2,18th,2,protocols,1,safely,7,call,4,compassion,4,safely,7
jobs,2,safety,1,briefing,2,sites,2,appropriate,2,reduce,1,partnership,6,another,4,expand,4,partnership,6
congratulations,2,sacrifice,1,jobs,2,keeps,2,without,2,proud,1,workforce,6,join,4,cloth,4,workforce,6
address,2,mainers,1,personal,2,mitigate,2,unprecedented,2,large,1,prepare,6,roux,4,mitigate,4,prepare,6
epidemic,2,room,1,workforce,2,truth,2,serving,2,stay,1,tax,6,economic,4,services,4,tax,6
creates,2,young,1,leaders,2,essential,2,welcome,2,opportunity,1,challenges,6,signed,4,system,4,challenges,6
abuse,2,identity,1,offshore,2,step,2,@senangusking,2,local,1,@mepublichealth,6,progress,4,hard,4,@mepublichealth,6
tuition,2,intellect,1,legislation,2,taking,2,certain,2,tales,1,call,6,life,4,healthy,4,call,6
commissioner,2,strengthens,1,difficult,2,faith,2,difficult,2,surge,1,hard,6,across,4,resilience,3,hard,6
20,2,summit,1,dialing,2,address,2,restarting,2,good,1,students,6,2020,4,number,3,students,6
